"occurrenceID"	"identificationID"	"identifiedBy"	"dateIdentified"	"kingdom"	"biotypeStatus"	"identificationRemarks"	"lifeZoneID"	"lifeZone"	"ecoOrderID"	"ecoOrder"	"ecoFamilyID"	"ecoFamily"	"ecoGenusID"	"ecoGenus"	"ecoSpeciesID"	"ecoSpecies"	"ecoSpeciesTranslated"	"ecoSpeciesEN"	"ecoSpeciesFR"	"ecoSpeciesENFR"	"identificationReference"	"identificationReferencePage"	"identificationReferenceID"	"linktmp"	"checkLink"	"synof_ecoSpeciesID"	"synof_ecoSpecies"	"synof_ecoSpeciesBiotype"	"nomenclaturalStatus"
"ae899a1a-7b78-4919-82da-3792023f08da"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"110"	"Inland (non-coastal) upland"	"11100"	"Ravine"	"b2af9d95-4f12-40f3-ae6d-a1e193813a1a"	"Ravine forest"	"20200804135616"	"Ravine forests of the wet evergreen littoral rain forest zone (EN)"		"Ravine forests of the wet evergreen littoral rain forest zone (EN)"	""	"Ravine forests of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"19"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"ae899a1a-7b78-4919-82da-3792023f08da2014-06-12"	1	"20200804140517"	"West African Ravine forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"ae899a1a-7b78-4919-82da-3792023f08da"	"ba-Homotypic names"
"d1391fb0-ca68-44fe-baa9-e1cc1b6b83c1"	20200804	"Senterre, Bruno"	2020-08-04T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10080"	"Inland riparian (seasonally saturated, flushed, floaded)"	"82357250-99b1-4de1-ab12-dd946412583f"	"Riparian forest on alluvial soil"	"20200804143417"	"West African Riparian forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Riparian forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine ripicole de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Riparian forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"36"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"d1391fb0-ca68-44fe-baa9-e1cc1b6b83c12020-08-04"	1	"20200804143417"	"West African Riparian forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"d1391fb0-ca68-44fe-baa9-e1cc1b6b83c1"	"aa-Accepted name"
"d1391fb0-ca68-44fe-baa9-e1cc1b6b83c1"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10080"	"Inland riparian (seasonally saturated, flushed, floaded)"	"82357250-99b1-4de1-ab12-dd946412583f"	"Riparian forest on alluvial soil"	"20200804142654"	"Riparian forests of the wet evergreen littoral rain forest zone (EN)"		"Riparian forests of the wet evergreen littoral rain forest zone (EN)"	""	"Riparian forests of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"23"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"d1391fb0-ca68-44fe-baa9-e1cc1b6b83c12014-06-12"	1	"20200804143417"	"West African Riparian forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"d1391fb0-ca68-44fe-baa9-e1cc1b6b83c1"	"ba-Homotypic names"
"20200811164012"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"aa639302-e87b-4d89-b7bd-0d3265c50982"	"Subsaxicolous dwarf forest on granitic outcrop"	"20200811163924"	"West African Saxicolous dwarf forest on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"62"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111640122020-08-11"	1	"20200811163924"	"West African Saxicolous dwarf forest on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811164012"	"aa-Accepted name"
"20200807175827"	20200807	"Senterre, Bruno"	2020-08-07T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"aa639302-e87b-4d89-b7bd-0d3265c50982"	"Subsaxicolous dwarf forest on granitic outcrop"	"20200807170815"	"West African Saxicolous dwarf forest on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"62"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008071758272020-08-07"	1	"20200807170815"	"West African Saxicolous dwarf forest on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200807175827"	"aa-Accepted name"
"20200811162136"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"aa639302-e87b-4d89-b7bd-0d3265c50982"	"Subsaxicolous dwarf forest on granitic outcrop"	"20200811161957"	"West African Saxicolous dwarf forest on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"63"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111621362020-08-11"	1	"20200811161957"	"West African Saxicolous dwarf forest on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811162136"	"aa-Accepted name"
"20200812113021"	20200812	"Senterre, Bruno"	2020-08-12T00:00:00Z	"Plantae"	"holobiotype"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"aa639302-e87b-4d89-b7bd-0d3265c50982"	"Subsaxicolous dwarf forest on granitic outcrop"	"20200812094628"	"West African Saxicolous dwarf forest on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"62"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008121130212020-08-12"	1	"20200812094628"	"West African Saxicolous dwarf forest on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"20200812113021"	"aa-Accepted name"
"BS61-20190927-1043-10"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"aa639302-e87b-4d89-b7bd-0d3265c50982"	"Subsaxicolous dwarf forest on granitic outcrop"	"20200811162221"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"63"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"BS61-20190927-1043-102020-08-11"	1	"20200811162221"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"BS61-20190927-1043-10"	"aa-Accepted name"
"20200812114303"	20200812	"Senterre, Bruno"	2020-08-12T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11080"	"Subsaxicolous"	"aa639302-e87b-4d89-b7bd-0d3265c50982"	"Subsaxicolous dwarf forest on granitic outcrop"	"20200812113400"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Forêt ouest africaine naine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"62"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008121143032020-08-12"	1	"20200812113400"	"West African Saxicolous dwarf forest on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"20200812114303"	"aa-Accepted name"
"20200811163826"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200811163418"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"56"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111638262020-08-11"	1	"20200811163418"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811163826"	"aa-Accepted name"
"20200909141453"	20200909	"Porembski, Stefan"	1994-03-28T00:00:00Z	"Plantae"	"holobiotype"		"7bed19ab-1acd-489b-96bf-b01843742a45"	"Tropical lowland humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200909094435"	"Afrotrilepis pilosa-mats of granite inselbergs  (EN)"		"Afrotrilepis pilosa-mats of granite inselbergs  (EN)"	""	"Afrotrilepis pilosa-mats of granite inselbergs  (EN)"	"Porembski (1994)"	"318"	"https://doi.org/10.1016/S0367-2530(17)30612-6"	"202009091414531994-03-28"	1	"20200811163418"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811163826"	"bb-Heterotypic names"
"20200812153547"	20200812	"Couch, Charlotte"	2019-05-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200812114722"	"Granite inselberg (EN)"		"Granite inselberg (EN)"	""	"Granite inselberg (EN)"	"Couch (2019)"	"199"	"ISBN 978-1-5272-4065-0"	"202008121535472019-05-01"	1	"20200811163418"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811163826"	"bb-Heterotypic names"
"20200807180813"	20200807	"Senterre, Bruno"	2020-08-07T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200807180035"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"55"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008071808132020-08-07"	1	"20200807180035"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200807180813"	"aa-Accepted name"
"20200812094744"	20200812	"Diabaté, Moussa"	2019-01-01T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200812094424"	"Savane herbeuse sur sol mince (FR)"		""	"Savane herbeuse sur sol mince (FR)"	"Savane herbeuse sur sol mince (FR)"	"Diabaté (2019)"	"16"		"202008120947442019-01-01"	1	"20200807180035"	"West African Saxicolous open vegetation on granitic outcrop of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200807180813"	"bb-Heterotypic names"
"20200811161854"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200811160206"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues montagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"58"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008111618542020-08-11"	1	"20200811160206"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"20200811161854"	"aa-Accepted name"
"20200812113314"	20200812	"Senterre, Bruno"	2020-08-12T00:00:00Z	"Plantae"	"holobiotype"		"e37c3a64-9cb6-4bb0-aec0-e1125f510c65"	"Tropical lower montane perhumid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200812113144"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes montagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"56"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008121133142020-08-12"	1	"20200812113144"	"West African Saxicolous open vegetation on granitic outcrop of the Montane tropical perhumid moist evergreen rainforest zone (EN)"	"20200812113314"	"aa-Accepted name"
"BS61-20190924-1353-4"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200811163031"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Prairie ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales humides saisonnières semi-décidues submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"Senterre (2020)"	"57"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"BS61-20190924-1353-42020-08-11"	1	"20200811163031"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical humid moist seasonal semi-deciduous rainforest zone (EN)"	"BS61-20190924-1353-4"	"aa-Accepted name"
"20200812114629"	20200812	"Senterre, Bruno"	2020-08-12T00:00:00Z	"Plantae"	"holobiotype"		"d88800cf-d09e-4404-ace8-ed5ff6d1d433"	"Tropical submontane perhumid"	"110"	"Inland (non-coastal) upland"	"11070"	"Saxicolous"	"628e8351-ae36-480d-bc85-12c094c9d813"	"Saxicolous open vegetation on granitic outcrops"	"20200812114414"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte ouest africaine saxicole sur inselberg granitique de la zone des Forêts tropicales perhumides sempervirentes submontagnardes (FR)"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"56"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008121146292020-08-12"	1	"20200812114414"	"West African Saxicolous open vegetation on granitic outcrop of the Submontane tropical perhumid moist evergreen rainforest zone (EN)"	"20200812114629"	"aa-Accepted name"
"20200904145659"	20200904	"Senterre, Bruno"	2020-09-04T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10060"	"Inland marsh"	"96464f7c-f57c-4207-a083-1f8d0261ef45"	"Seasonal marsh on ironstone rock sheet"	"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales submontagnardes (FR)"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"Prairie ouest africaine périodiquement marécageuse saxicole sur cuirasse ferrugineuse de la zone des Forêts tropicales submontagnardes (FR)"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"Senterre (2020)"	"31"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202009041456592020-09-04"	1	"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"20200904145659"	"aa-Accepted name"
"20200907135549"	20200907	"Cheek, Martin"	2006-12-01T00:00:00Z	"Plantae"	"holobiotype"		"ac3b768f-e0e9-4ca3-ba6a-f4bac91d2b6c"	"Tropical submontane humid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10060"	"Inland marsh"	"96464f7c-f57c-4207-a083-1f8d0261ef45"	"Seasonal marsh on ironstone rock sheet"	"20200907140441"	"Seasonal swamp vegetation (EN)"		"Seasonal swamp vegetation (EN)"	""	"Seasonal swamp vegetation (EN)"	"Cheek (2006)"	"51"	"ISBN 978-1-5272-4065-0"	"202009071355492006-12-01"	1	"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"20200904145659"	"bb-Heterotypic names"
"Aussel-20181211-2211-32154"	20200506	"Aussel, Alexia"	2018-12-11T00:00:00Z	"Plantae"	"holobiotype"		"20200422155340"	"Tropical lower montane humid"	"110"	"Inland (non-coastal) upland"	"11090"	"Saxicolous ravine (intermittent stream)"	"20190823-1736"	"Saxicolous ravine grassland on ironstone"	"20200506111241"	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de haute altitude (FR)"		""	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de haute altitude (FR)"	"Végétation herbacée saxicole sur cuirasse ferralitique ou gravillonnaire (bowal) dans dépression humide de haute altitude (FR)"	"Aussel (2018)"	"32154"	"https://dumas.ccsd.cnrs.fr/dumas-01950965"	"Aussel-20181211-2211-321542018-12-11"	1	"20200904144418"	"West African Saxicolous seasonal marsh grassland on ironstone of the Submontane tropical rainforest zone (EN)"	"20200904145659"	"bb-Heterotypic names"
"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	20200804	"Senterre, Bruno"	2020-08-04T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200804141603"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Forêt ouest africaine marécageuse de la zone des Forêts tropicales superhumides sempervirentes de plaine (FR)"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"Senterre (2020)"	"33"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"185bccb5-ad1a-412d-9ceb-44b51eff8f3a2020-08-04"	1	"20200804141603"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	"aa-Accepted name"
"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	20200804	"Senterre, Bruno"	2014-06-12T00:00:00Z	"Plantae"	"holobiotype"		"20200804085240"	"Tropical lowland superhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10070"	"Inland swamp"	"6fa2e18e-a189-4bf3-8a60-8e267636b292"	"Freshwater swamps"	"20200804140707"	"Swamp forests of the wet evergreen littoral rain forest zone (EN)"		"Swamp forests of the wet evergreen littoral rain forest zone (EN)"	""	"Swamp forests of the wet evergreen littoral rain forest zone (EN)"	"Senterre (2014)"	"21"	"https://doi.org/10.13140/RG.2.2.32628.48003"	"185bccb5-ad1a-412d-9ceb-44b51eff8f3a2014-06-12"	1	"20200804141603"	"West African Swamp forest of the Tropical lowland superhumid evergreen rainforest zone (EN)"	"185bccb5-ad1a-412d-9ceb-44b51eff8f3a"	"ba-Homotypic names"
"20200811094025"	20200811	"Senterre, Bruno"	2020-08-11T00:00:00Z	"Plantae"	"holobiotype"		"2ef17527-cb5a-4fa7-94c1-ff12717e1b6b"	"Tropical lowland perhumid"	"100"	"Inland (non-coastal) wetland (incl. floating vegetation)"	"10060"	"Inland marsh"	"5c8820c5-4334-4d40-853c-2e80b9210ded"	"Freshwater marsh"	"20200811094117"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Végétation ouverte marécageuse ouest africaine de la zone des Forêts tropicales perhumides sempervirentes de plaine (FR)"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"Senterre (2020)"	"30"	"https://doi.org/10.13140/RG.2.2.17934.89924"	"202008110940252020-08-11"	1	"20200811094117"	"West African freshwater marsh of the Lowland tropical perhumid moist evergreen rainforest zone (EN)"	"20200811094025"	"aa-Accepted name"
